NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
349.941,-111.999,59042.5,-1672.66,48765.6,463.519,-233.101,25543.3,1334.67
275.43,284.811,68320.8,-3523.09,49646.3,-16.157,-409.147,5499.58,1470.08
-1682.21,20139.2,184812,-6013.13,8658.86,-776.738,-1347.42,9916.79,57784.5
3291.53,-327.1,95725.2,-1995.67,9871.55,1359.75,-324.959,550.864,-638.854
817.202,341.935,20150.4,-74.6826,17269.8,-166.627,268.873,6741.09,153.001
-456.8,5920.72,101553,-2202.49,3445.04,402.113,-1022.87,3297.86,21819.9
3993.38,366.904,99099.9,-2767.23,31354.6,1381.92,-367.357,12633.6,1591.81
509.999,-24.4588,77229,-808.122,48341.2,366.55,-292.509,13832.5,461.748
-145.32,72.8974,46166.4,-1871.54,12907.4,133.407,558.976,32980.5,-637.997
543.372,-256.471,62512.3,-5712.34,47792.1,-218.242,691.559,17262.5,-20.336
101.402,330.801,53408.3,-2696.35,28432.8,-338.198,460.476,24855,579.52
526.525,247.098,87239.3,-1110.97,56381.1,287.449,-451.458,53725.3,631.003
-29.8925,174.111,67628.4,-1461.57,22846.4,165.26,-431.095,8943.53,-101.9
-83.2018,611.279,7588.13,-578.576,15998,-53.1287,258.342,429.719,1197.03
477.177,-9.5782,87806.9,-3113.46,41414.5,196.705,-342.326,6962.58,1225.58
-1508.87,10430.4,81198.2,-7012.07,7125.62,-778.784,7050.81,8191.95,-2637.37
82.3306,138.741,46473.5,-3124.42,15989,17.9436,507.329,15794.3,163.335
468.282,422.114,70050.9,-2885.42,38396.4,446.937,165.196,48228.1,1036.09
313.472,44.4775,89149.5,-1199.75,67703.2,657.694,-853.807,4938.62,1065.64
146.694,91.5713,36929.8,-1708.7,24303.1,-665.888,149.241,12959.8,854.625
-30.1932,-102.881,1357.12,-682.059,7209.84,122.135,-70.0626,-179.379,374.235
5632.92,291.846,111889,-2517.98,4628.97,14685.3,-882.467,2279.99,18.7117
1384.29,61.6739,40234,-2687.75,7109.28,9175.16,453.118,268.804,79.2514
-752.86,4738.29,18910.8,578.6,40925.5,633.702,-881.248,20948,3885.76
1184.8,69.825,82360.5,-2698.98,58220.6,490.357,-836.052,13360,590.346
701.471,144.215,60898.7,-5337.19,45669.4,291,306.945,13902.5,1945.16
621.554,13.2455,30976.8,-1371.09,2725.49,3491.2,-440.573,-182.743,262.003
159.171,1241.28,18365.2,-1185.34,619.491,-178.961,-345.404,12031.6,-777.924
-327.559,-179.135,8830.63,107.119,21728.8,613.807,-506.834,715.342,1065.07
210.218,56.3622,106949,-4015.14,58463,509.057,-345.454,20794.3,1732.97
